src,dst,amount,timestamp
A000022,A000553,1910.87,2025-02-05T04:45:58.181633
A001445,A000181,661.86,2025-02-17T11:36:28.181633
A000382,A000016,82.8,2024-11-11T14:40:23.181633
A000141,A000212,799.21,2024-10-08T18:16:05.181633
A001338,A000719,3354.62,2024-12-19T00:39:38.181633
A001358,A000886,2471.42,2025-03-13T18:09:42.181633
A000237,A000488,6668.16,2025-06-28T05:56:51.181633
A000516,A000300,911.58,2025-07-15T02:10:46.181633
A001140,A000693,3207.85,2025-05-31T03:18:13.181633
A001196,A001395,372.83,2025-01-29T18:30:20.181633
A000124,A000350,476.32,2025-04-23T22:26:22.181633
A000436,A000490,2474.5,2024-10-16T16:49:22.181633
A001320,A000884,28.89,2024-12-05T09:23:50.181633
A001113,A001465,353.36,2025-01-04T21:20:01.181633
A000792,A000706,861.55,2024-11-21T12:01:26.181633
A000141,A001077,8425.28,2025-06-30T07:23:52.181633
A000254,A000708,1046.75,2024-10-08T09:10:51.181633
A000668,A000812,2545.73,2025-05-31T01:15:03.181633
A000145,A000278,1037.0,2025-05-08T01:15:44.181633
A000987,A000950,3013.89,2025-04-02T00:19:06.181633
A001464,A001352,3047.03,2025-04-04T00:04:12.181633
A001264,A000270,160.41,2025-06-03T02:06:27.181633
A000442,A001355,7507.14,2025-05-07T17:44:29.181633
A000860,A000399,556.06,2025-01-06T14:42:04.181633
A000311,A001191,999.67,2024-09-28T06:37:24.181633
A000837,A000457,493.3,2025-05-06T14:13:23.181633
A000003,A000691,5552.42,2025-01-18T19:26:28.181633
A001147,A000126,4485.39,2025-02-19T07:34:30.181633
A000079,A000052,4945.14,2025-04-26T21:57:11.181633
A001359,A000134,835.68,2025-03-07T05:11:07.181633
A001296,A000195,7659.46,2024-09-09T15:40:37.181633
A001494,A000468,2883.1,2025-07-18T03:20:29.181633
A001191,A000481,147.37,2025-05-09T13:16:17.181633
A001087,A000726,1441.34,2025-02-14T04:02:05.181633
A000894,A000352,387.55,2024-09-09T19:37:31.181633
A001316,A000342,3302.22,2024-09-16T02:08:48.181633
A001062,A001403,1035.23,2025-04-19T03:16:08.181633
A001013,A001497,451.23,2025-02-17T18:27:27.181633
A000996,A000391,606.96,2025-07-20T22:37:51.181633
A000578,A000669,592.9,2025-05-17T15:59:01.181633
A000496,A001181,1078.83,2025-05-03T03:33:37.181633
A001141,A000648,1960.55,2024-09-08T12:41:24.181633
A001478,A000583,1308.1,2025-04-17T00:25:03.181633
A000984,A000785,2663.78,2024-10-11T08:40:51.181633
A000875,A001067,4204.88,2025-02-05T23:42:52.181633
A001329,A000929,123.85,2025-05-09T06:48:53.181633
A000136,A000885,1400.98,2025-01-15T21:48:26.181633
A000410,A000143,260.23,2025-02-17T22:31:01.181633
A001021,A001102,4003.51,2024-11-08T04:21:27.181633
A000335,A001297,658.44,2024-12-11T20:45:46.181633
A000147,A001026,916.35,2024-11-06T01:09:31.181633
A000080,A001451,213.19,2025-07-10T15:17:21.181633
A000260,A001112,736.55,2024-11-13T06:45:07.181633
A000837,A000043,3629.8,2025-04-18T19:09:02.181633
A001070,A001044,237.9,2024-10-07T22:34:05.181633
A000326,A000966,2106.97,2025-02-01T12:06:39.181633
A001472,A000763,1059.29,2024-12-08T01:51:19.181633
A001070,A000110,22.81,2024-11-05T05:58:26.181633
A001051,A000332,725.55,2025-08-12T07:14:52.181633
A000285,A000434,3361.74,2024-12-15T06:06:16.181633
A000091,A000443,351.8,2025-08-05T04:49:22.181633
A000512,A000101,173.86,2025-08-20T00:19:29.181633
A000975,A001146,454.28,2024-09-17T17:35:26.181633
A000856,A000727,3206.35,2025-04-29T10:42:04.181633
A001183,A000458,368.39,2025-07-19T10:30:34.181633
A000442,A000476,4669.75,2025-01-10T14:17:06.181633
A000442,A000181,1211.28,2025-06-22T23:52:48.181633
A000874,A000100,609.48,2024-12-08T15:54:34.181633
A001495,A000002,1210.59,2025-01-05T03:52:37.181633
A001245,A000186,881.83,2024-12-02T21:43:35.181633
A000488,A001213,769.07,2024-10-05T05:26:04.181633
A000178,A001280,1011.96,2025-05-24T02:34:03.181633
A000271,A000088,2101.09,2025-02-19T04:34:23.181633
A000088,A000342,14.12,2025-07-12T08:25:24.181633
A000920,A000683,632.12,2024-09-22T16:50:19.181633
A001401,A000368,1839.95,2025-08-03T00:43:07.181633
A000730,A000276,3425.34,2025-01-13T14:15:41.181633
A001199,A001216,363.3,2025-07-13T12:44:22.181633
A001291,A000339,2006.7,2025-03-19T03:25:29.181633
A000589,A001043,1044.11,2024-12-28T19:32:40.181633
A000830,A001365,748.51,2025-01-12T01:52:08.181633
A000894,A001177,770.28,2025-06-07T19:58:28.181633
A000411,A001046,538.28,2025-05-08T12:23:56.181633
A001314,A000355,15.41,2025-05-22T18:16:25.181633
A001055,A001496,2320.0,2024-10-07T04:00:39.181633
A000366,A001075,476.36,2025-03-11T06:10:02.181633
A000449,A000814,135.16,2025-01-05T21:11:34.181633
A000520,A001042,2305.82,2025-05-21T17:57:20.181633
A000912,A001413,512.35,2025-05-07T11:25:37.181633
A000853,A000291,1536.62,2025-05-11T22:42:48.181633
A000321,A000067,622.2,2025-06-10T02:38:30.181633
A000106,A001357,13.23,2025-08-11T11:29:29.181633
A001333,A000732,445.46,2024-11-09T16:38:07.181633
A000649,A000302,2326.54,2025-04-01T01:02:53.181633
A000059,A000874,271.19,2025-06-17T01:42:28.181633
A000406,A001039,659.63,2024-10-17T23:28:52.181633
A001255,A000927,68.98,2024-09-19T16:56:04.181633
A000999,A000951,5835.09,2024-11-04T00:19:29.181633
A000517,A001099,105.84,2024-11-11T11:11:42.181633
A000510,A001272,214.74,2024-12-28T06:00:59.181633
A000889,A000048,484.19,2025-05-20T22:34:19.181633
A000726,A000486,1669.03,2025-05-18T19:12:10.181633
A000985,A000068,1967.27,2025-01-02T00:19:41.181633
A000047,A000447,2662.17,2024-09-09T20:41:47.181633
A001462,A000662,1626.39,2025-06-27T23:32:19.181633
A001189,A000228,2828.98,2025-03-09T06:39:20.181633
A000348,A000865,1401.52,2024-10-21T06:19:50.181633
A000822,A000863,1404.47,2025-02-03T01:56:11.181633
A000577,A000930,580.66,2025-03-14T21:26:57.181633
A000454,A001233,3173.21,2025-05-02T01:25:06.181633
A000818,A000557,1833.67,2024-12-16T05:53:55.181633
A000256,A000664,676.24,2025-04-01T22:25:25.181633
A000177,A000445,908.54,2025-01-12T17:42:37.181633
A000859,A001452,1850.39,2024-09-02T12:07:18.181633
A001385,A000410,419.61,2024-12-09T20:41:15.181633
A000925,A000408,1262.05,2025-01-15T02:32:47.181633
A001209,A000933,2310.64,2025-06-23T10:59:42.181633
A000102,A000457,1503.93,2025-08-08T21:24:12.181633
A000818,A001077,238.18,2025-05-18T15:13:01.181633
A000254,A000198,707.68,2025-02-11T12:29:19.181633
A001281,A001138,972.99,2025-04-27T13:44:22.181633
A000381,A000152,4373.53,2025-01-20T21:05:33.181633
A001316,A000945,1566.16,2025-07-27T01:31:20.181633
A000651,A001132,6395.44,2025-07-10T13:45:17.181633
A000421,A000785,1121.07,2024-11-07T19:16:03.181633
A000446,A001456,10521.65,2024-09-19T01:11:16.181633
A001331,A000780,2952.01,2025-08-22T21:14:14.181633
A000213,A000566,298.99,2024-11-22T17:20:12.181633
A000605,A000630,387.37,2025-05-21T21:49:18.181633
A000065,A001361,1697.84,2025-03-03T15:16:44.181633
A001047,A000825,1266.8,2024-11-26T08:54:07.181633
A000272,A000309,1713.0,2024-11-29T20:35:44.181633
A000540,A000378,573.45,2024-10-23T00:04:03.181633
A000349,A000535,50.56,2025-02-23T20:34:35.181633
A001004,A000194,3713.93,2025-04-01T11:09:18.181633
A001325,A001223,3252.58,2025-08-09T12:05:15.181633
A001266,A000448,719.7,2024-11-13T09:40:25.181633
A000852,A000148,1914.66,2025-04-11T14:14:42.181633
A000933,A000405,383.9,2025-07-05T07:02:31.181633
A001427,A000104,6291.8,2025-05-27T02:21:53.181633
A000080,A000406,3425.6,2025-02-03T02:33:57.181633
A000822,A001452,954.04,2024-10-26T18:25:15.181633
A000769,A000420,383.47,2025-01-30T10:17:36.181633
A001395,A001017,603.54,2024-10-22T16:31:54.181633
A000386,A000454,526.03,2024-09-07T08:56:55.181633
A000662,A000010,4903.0,2025-02-07T23:45:08.181633
A000262,A000925,766.72,2025-03-26T12:01:33.181633
A001420,A000650,720.73,2025-08-29T08:18:45.181633
A000982,A000349,684.91,2025-07-02T12:20:38.181633
A000249,A001239,540.3,2025-03-16T00:00:16.181633
A000415,A000887,1481.89,2025-01-30T02:05:39.181633
A000681,A001069,1502.87,2025-02-19T13:03:36.181633
A000209,A001146,2343.64,2024-12-15T01:28:41.181633
A001098,A000652,3929.86,2025-04-01T23:43:47.181633
A000494,A000676,7325.62,2024-09-07T18:17:28.181633
A001328,A001175,719.0,2025-01-28T07:28:52.181633
A000462,A000157,124.26,2025-06-20T06:35:55.181633
A000953,A001341,2553.9,2025-04-09T10:00:31.181633
A000124,A001311,1068.62,2025-08-08T07:11:44.181633
A000015,A000882,495.65,2025-02-05T03:11:27.181633
A000283,A000005,122.85,2025-05-15T19:43:17.181633
A001417,A001171,2041.2,2025-05-03T09:54:45.181633
A000492,A000383,718.65,2025-04-25T19:02:44.181633
A000349,A000947,178.95,2025-03-11T01:29:19.181633
A000743,A000044,600.86,2024-10-28T23:45:43.181633
A000048,A000992,2473.47,2024-12-27T05:00:06.181633
A000971,A000203,604.76,2025-02-13T01:31:35.181633
A000146,A000804,888.41,2025-04-28T06:39:17.181633
A000283,A000311,34.0,2025-02-12T14:04:03.181633
A000352,A000665,855.11,2024-11-16T09:10:52.181633
A000929,A000024,6969.59,2025-02-02T13:06:09.181633
A000152,A001258,5308.91,2025-06-06T10:27:41.181633
A000574,A001325,3365.47,2025-04-01T03:05:20.181633
A001180,A001121,356.2,2025-04-28T11:42:13.181633
A000393,A000226,1350.31,2025-03-17T18:24:29.181633
A000780,A001407,2664.22,2025-07-01T05:33:30.181633
A001426,A000851,128.05,2025-03-03T02:08:21.181633
A000614,A001240,312.93,2025-02-13T04:16:05.181633
A000919,A000803,303.23,2025-04-09T11:02:33.181633
A001027,A001395,342.76,2025-07-03T10:45:01.181633
A000473,A000689,1403.73,2025-08-19T06:30:23.181633
A000001,A001464,6104.24,2025-08-30T12:12:11.181633
A000794,A000634,1370.17,2024-11-26T16:25:05.181633
A000832,A000696,366.03,2025-03-03T06:10:30.181633
A000475,A001123,168.56,2024-09-09T12:15:08.181633
A000856,A000980,6070.56,2024-11-07T05:43:02.181633
A000138,A001256,548.86,2025-06-19T20:30:42.181633
A001178,A001398,1707.46,2025-03-26T03:20:12.181633
A000470,A001312,3328.54,2025-07-14T10:55:24.181633
A000284,A001445,14.35,2025-06-13T06:07:41.181633
A000174,A000949,5626.66,2025-05-09T08:03:19.181633
A000064,A001108,463.53,2024-12-04T04:39:11.181633
A000711,A001422,2947.45,2024-09-25T09:13:10.181633
A000499,A000967,72.25,2025-06-01T21:59:56.181633
A000436,A001483,1037.53,2025-07-09T18:17:10.181633
A000015,A000516,188.93,2025-05-20T01:42:51.181633
A000088,A001295,622.25,2024-09-26T19:13:56.181633
A000946,A000676,5872.72,2025-06-17T14:31:45.181633
A001419,A001025,194.54,2025-07-11T14:41:23.181633
A000489,A000629,411.63,2025-03-29T15:10:23.181633
A000081,A000714,1892.15,2025-06-05T16:42:25.181633
A000563,A000100,2141.41,2024-11-25T05:18:13.181633
A001226,A000917,3764.33,2025-04-12T20:22:06.181633
A001151,A001427,1350.12,2024-11-01T00:10:55.181633
A001258,A001151,2993.22,2025-03-07T20:54:15.181633
A001083,A001470,4652.0,2025-07-29T11:15:53.181633
A000175,A000777,6171.94,2025-06-07T07:35:10.181633
A000108,A000617,217.55,2024-12-22T11:06:36.181633
A001155,A000903,233.3,2025-06-02T16:25:14.181633
A000423,A001203,1621.01,2025-06-14T09:12:30.181633
A000441,A000476,197.36,2025-02-13T02:28:41.181633
A000954,A000807,3197.98,2024-08-30T21:46:23.181633
A000023,A000685,1187.18,2025-04-10T02:44:50.181633
A000251,A001350,482.33,2025-04-20T11:04:26.181633
A000543,A000680,1225.32,2025-05-23T03:37:02.181633
A000739,A000854,1247.3,2024-12-27T10:29:32.181633
A000169,A000828,11730.45,2025-01-22T16:01:00.181633
A000639,A000729,658.24,2025-05-19T14:01:43.181633
A000122,A000133,213.0,2025-04-10T01:06:39.181633
A000687,A000533,931.56,2025-07-11T08:12:26.181633
A001469,A001435,1724.61,2025-05-08T15:14:46.181633
A001123,A000214,967.72,2024-11-16T06:17:15.181633
A001296,A000588,619.73,2024-11-02T07:46:07.181633
A001291,A001359,2134.02,2025-03-16T09:37:16.181633
A000623,A000111,1713.34,2024-09-13T21:46:30.181633
A000696,A001268,269.78,2024-12-22T17:30:08.181633
A000150,A001156,2497.27,2025-05-15T09:39:39.181633
A000139,A000635,3970.73,2025-05-22T19:34:17.181633
A001319,A001421,1469.91,2025-03-07T00:12:42.181633
A001053,A001384,6198.33,2024-11-06T12:42:41.181633
A001175,A001346,4157.19,2025-07-13T13:36:39.181633
A000303,A000159,2216.02,2024-10-28T00:54:20.181633
A000465,A001474,2519.53,2025-02-10T09:42:14.181633
A001482,A000960,602.93,2025-06-19T14:26:11.181633
A000428,A000430,2173.75,2025-03-05T21:50:31.181633
A001033,A000740,7746.85,2025-08-19T02:45:51.181633
A000097,A001278,384.72,2024-12-29T19:04:24.181633
A000877,A001362,1664.17,2025-04-29T18:44:40.181633
A000382,A000756,2154.69,2025-08-07T20:38:36.181633
A000753,A001009,2885.57,2025-03-05T03:06:41.181633
A000234,A001457,1967.02,2025-05-31T06:08:21.181633
A000444,A001464,2036.73,2024-11-14T06:25:53.181633
A000895,A001445,3445.02,2024-11-20T08:25:10.181633
A001079,A001143,1918.16,2024-10-12T10:01:48.181633
A001055,A000797,3453.3,2025-06-12T10:16:14.181633
A001472,A000445,1591.37,2025-03-10T04:58:02.181633
A000394,A000800,3509.43,2024-09-18T14:22:47.181633
A000379,A000037,342.46,2025-08-24T23:23:25.181633
A000184,A001156,520.59,2025-02-04T06:40:03.181633
A000437,A001370,9105.82,2025-04-20T21:33:23.181633
A000414,A000049,1961.64,2024-09-26T05:00:52.181633
A001428,A000170,8614.72,2025-07-29T04:32:38.181633
A001111,A000667,1270.0,2025-03-08T00:18:02.181633
A001152,A001108,1213.87,2025-01-11T03:44:24.181633
A000752,A000200,1125.25,2025-05-31T00:22:58.181633
A000128,A000187,713.61,2025-07-04T19:57:58.181633
A000688,A000821,31.78,2025-08-18T12:54:20.181633
A000851,A001076,3813.52,2024-09-21T04:12:35.181633
A000176,A001317,6600.61,2025-07-04T20:35:56.181633
A000446,A001269,331.04,2024-09-22T02:48:32.181633
A001354,A000383,977.93,2025-01-23T18:39:40.181633
A000978,A000952,4203.79,2025-06-15T04:08:33.181633
A000988,A001017,26.03,2025-02-28T04:20:46.181633
A001099,A001352,493.12,2025-06-12T15:11:49.181633
A000811,A001089,2095.04,2025-04-29T05:27:12.181633
A001225,A000054,320.32,2024-12-26T11:55:44.181633
A000666,A000470,3793.22,2024-11-18T03:16:48.181633
A001377,A000194,6327.38,2024-11-07T23:40:08.181633
A000592,A000151,3631.77,2025-02-01T18:55:15.181633
A000835,A001234,984.02,2025-05-01T12:48:29.181633
A000410,A000782,1887.06,2024-12-26T05:13:26.181633
A000706,A000720,1322.62,2025-08-29T01:02:47.181633
A000812,A001207,2809.84,2024-11-18T22:54:38.181633
A000688,A000771,3485.22,2025-08-28T03:41:12.181633
A000239,A000094,1010.65,2025-06-10T23:23:58.181633
A000036,A001275,859.61,2025-02-11T06:19:50.181633
A000085,A001274,2753.2,2025-07-06T09:06:01.181633
A000788,A000020,434.16,2025-08-24T04:33:04.181633
A001397,A001252,3120.3,2025-06-09T06:35:56.181633
A000689,A001187,318.63,2025-02-27T08:20:27.181633
A000666,A000360,167.86,2024-12-04T11:15:57.181633
A001147,A000068,1825.06,2024-11-04T19:25:52.181633
A000903,A001268,661.28,2025-08-02T06:00:25.181633
A001460,A001118,138.14,2024-09-02T14:57:08.181633
A000799,A001092,1953.82,2024-12-02T06:35:09.181633
A000786,A001474,4239.06,2025-05-21T22:40:47.181633
A000320,A001419,1787.18,2024-12-26T00:25:19.181633
A000838,A000905,126.04,2025-05-20T15:50:39.181633
A001135,A000258,46.69,2025-04-12T06:23:14.181633
A001466,A001374,1728.98,2025-06-23T17:53:23.181633
A001383,A000446,1640.43,2025-03-06T12:27:24.181633
A000074,A001243,1231.46,2024-12-27T16:49:01.181633
A000615,A000811,61.14,2024-11-30T03:48:40.181633
A000800,A000036,238.03,2025-08-18T08:50:38.181633
A000146,A000061,1934.69,2025-06-20T23:21:52.181633
A001351,A001104,3413.47,2025-08-20T20:39:29.181633
A000835,A001227,1896.82,2024-11-11T09:36:32.181633
A001260,A001075,1967.21,2024-10-15T19:47:49.181633
A000569,A000415,1542.23,2025-04-23T14:30:53.181633
A001201,A000587,1688.25,2024-10-05T21:32:35.181633
A000673,A001064,3563.81,2025-01-07T05:20:34.181633
A000941,A000514,62.41,2024-12-02T16:06:12.181633
A000607,A000238,1114.13,2025-01-04T06:35:41.181633
A000231,A001157,1744.07,2024-12-16T17:36:11.181633
A000838,A001368,4554.77,2025-03-25T12:27:23.181633
A000786,A000563,5017.13,2025-01-03T14:22:04.181633
A001255,A001144,569.48,2025-03-30T13:01:36.181633
A000003,A001218,1608.32,2025-03-04T22:46:06.181633
A000689,A000447,1310.37,2024-09-10T12:07:27.181633
A001129,A001116,3322.92,2025-06-26T11:04:29.181633
A001484,A000907,1078.72,2024-11-10T17:28:59.181633
A000535,A000392,816.88,2025-05-20T23:17:11.181633
A000311,A001245,3262.46,2025-02-10T11:57:03.181633
A000347,A001056,707.15,2024-09-18T22:14:08.181633
A001249,A000478,3428.93,2025-04-29T12:30:57.181633
A000786,A000527,864.24,2025-07-18T04:58:10.181633
A001487,A000530,6388.3,2025-07-29T03:18:29.181633
A000001,A000473,1000.71,2025-01-01T05:18:20.181633
A000085,A000095,44.68,2025-03-31T18:24:24.181633
A000944,A000475,1109.08,2025-01-13T04:03:04.181633
A000196,A000080,4435.09,2025-06-10T23:54:06.181633
A001058,A001079,36.42,2024-10-04T15:57:48.181633
A000041,A000704,227.51,2025-08-08T22:08:29.181633
A001455,A000786,2825.75,2024-09-23T23:07:40.181633
A000116,A000920,2693.89,2025-04-26T10:13:27.181633
A000323,A001176,2423.38,2025-07-16T06:54:47.181633
A001331,A001316,4177.85,2024-09-24T11:41:10.181633
A000191,A001070,703.7,2024-12-08T12:51:41.181633
A001080,A000430,38.47,2024-09-08T19:46:28.181633
A000920,A000106,1381.53,2025-07-27T11:45:19.181633
A000880,A000447,1247.35,2025-03-19T10:34:05.181633
A000416,A001357,1055.37,2024-09-10T14:35:47.181633
A001127,A000034,2397.96,2025-02-18T17:17:32.181633
A000057,A000774,2393.36,2025-01-19T05:09:57.181633
A001123,A001434,113.11,2025-06-03T16:36:57.181633
A001314,A000706,261.33,2025-05-13T00:45:42.181633
A000154,A000638,174.58,2025-05-15T16:41:50.181633
A000920,A001485,2155.51,2025-07-30T02:14:21.181633
A001445,A000136,2280.24,2024-10-20T02:37:14.181633
A000052,A001348,427.46,2025-02-16T05:20:11.181633
A001496,A001473,1037.43,2024-10-02T22:09:11.181633
A001009,A001480,815.12,2025-08-09T02:05:22.181633
A001185,A001256,1008.09,2025-05-23T02:24:42.181633
A000515,A000390,1057.43,2024-12-23T07:44:55.181633
A001222,A000801,6115.69,2025-05-14T20:49:35.181633
A001443,A000197,1646.43,2025-01-18T07:42:03.181633
A000666,A000603,6586.65,2024-09-24T07:52:43.181633
A000063,A000162,1761.67,2025-07-18T00:40:08.181633
A001413,A000187,5744.07,2025-04-19T11:26:36.181633
A000133,A000627,2373.56,2025-03-16T14:58:46.181633
A000015,A001119,246.21,2025-04-02T23:22:36.181633
A000588,A000954,768.19,2025-01-20T02:47:21.181633
A000438,A000156,581.59,2025-07-27T09:00:53.181633
A000719,A000611,3342.48,2025-03-12T11:16:11.181633
A000446,A001237,4073.76,2025-04-02T20:13:41.181633
A000856,A000986,1703.41,2025-02-05T21:07:52.181633
A000476,A001047,1506.36,2025-04-17T18:34:21.181633
A000692,A001073,3117.15,2025-04-14T08:55:04.181633
A001359,A000452,540.81,2024-11-22T23:45:33.181633
A000415,A000670,1641.1,2025-03-17T09:09:50.181633
A000190,A000642,2987.26,2025-03-26T23:57:46.181633
A000479,A000793,495.86,2025-07-24T13:46:14.181633
A000065,A000511,510.56,2025-06-23T23:17:05.181633
A000831,A001392,2962.26,2025-03-24T17:30:34.181633
A000194,A001337,4237.68,2024-12-03T05:58:08.181633
A000507,A001084,1236.12,2025-03-29T22:22:17.181633
A001043,A000918,740.06,2025-05-08T23:04:38.181633
A000818,A000454,1105.06,2024-09-23T01:51:46.181633
A001332,A001024,778.48,2024-09-26T21:28:49.181633
A000979,A001437,851.84,2025-08-05T07:49:24.181633
A000355,A001438,24.64,2025-01-21T14:51:48.181633
A000705,A000502,3966.61,2024-11-06T02:08:03.181633
A001355,A000552,644.92,2025-04-03T09:57:44.181633
A000157,A001411,3162.79,2025-02-20T19:19:08.181633
A000514,A000368,1135.37,2025-06-16T00:43:15.181633
A000229,A000353,3798.32,2025-03-25T08:57:47.181633
A000042,A000445,1192.38,2024-11-16T07:18:38.181633
A001245,A000065,517.48,2025-06-03T14:08:36.181633
A000571,A001370,485.35,2025-05-23T17:14:28.181633
A000340,A001286,879.16,2025-04-16T07:58:28.181633
A000257,A000545,1068.21,2025-01-07T14:51:09.181633
A000264,A000196,2480.02,2025-03-02T19:05:08.181633
A001394,A001475,2961.13,2024-12-12T08:45:19.181633
A001309,A000346,135.28,2025-03-19T12:44:50.181633
A000537,A000894,4278.17,2025-07-28T09:04:35.181633
A000575,A000984,2667.33,2025-08-20T06:38:39.181633
A000646,A000022,1492.74,2024-11-08T18:01:33.181633
A001239,A000616,2426.84,2025-03-15T08:17:06.181633
A000089,A000519,2142.59,2025-03-30T07:40:58.181633
A000534,A001048,3382.33,2025-08-04T14:27:56.181633
A000054,A000858,175.54,2025-08-09T22:45:06.181633
A000764,A000841,1798.4,2025-07-28T10:42:40.181633
A001068,A000739,2243.27,2025-03-05T21:41:32.181633
A000143,A001097,8446.67,2025-08-08T01:25:15.181633
A000839,A000976,1134.41,2025-01-22T22:40:39.181633
A000663,A000146,1179.06,2025-04-13T02:55:48.181633
A000451,A000169,145.58,2025-08-09T20:54:10.181633
A000751,A000635,89.73,2025-02-09T13:18:58.181633
A000429,A001210,320.89,2025-08-16T20:02:31.181633
A000091,A001142,5296.41,2024-10-19T06:05:51.181633
A001408,A001312,668.49,2024-12-06T06:33:32.181633
A000814,A000873,937.67,2025-04-23T01:53:37.181633
A000271,A000464,2075.5,2025-06-22T06:22:00.181633
A000876,A000015,1677.29,2024-11-01T08:26:47.181633
A001210,A000413,120.94,2025-01-10T11:47:01.181633
A000736,A000006,578.06,2025-03-21T11:33:38.181633
A001073,A000300,657.84,2025-08-14T08:24:17.181633
A001185,A001115,1883.34,2024-09-18T08:41:52.181633
A000496,A001176,1914.42,2025-07-16T01:48:08.181633
A000084,A000933,7.87,2024-09-02T02:03:00.181633
A000583,A000506,642.99,2024-10-09T07:48:30.181633
A001498,A000185,1497.68,2025-02-08T14:45:32.181633
A001255,A000199,1070.21,2025-03-01T09:28:14.181633
A001354,A001407,4323.49,2025-04-29T00:37:36.181633
A000834,A000786,2737.19,2025-07-01T10:26:50.181633
A001278,A000651,423.13,2024-11-01T02:53:29.181633
A000748,A000529,8093.65,2024-12-23T21:55:35.181633
A000145,A000390,164.75,2025-03-14T01:27:45.181633
A000434,A000956,3205.53,2024-11-14T09:38:31.181633
A001041,A001455,1436.3,2025-01-04T20:36:01.181633
A000986,A000713,875.9,2025-08-01T14:29:48.181633
A000162,A000223,492.23,2025-01-09T05:01:57.181633
A000009,A000185,727.09,2025-02-04T08:26:27.181633
A000037,A001103,2888.46,2024-10-09T17:02:22.181633
A000070,A000401,1214.46,2025-02-04T01:52:12.181633
A001104,A000627,3302.75,2025-08-27T14:18:25.181633
A001475,A000786,2358.79,2025-02-12T16:32:42.181633
A001068,A000374,4207.91,2025-05-24T22:56:47.181633
A000364,A001056,2710.3,2025-04-24T08:32:58.181633
A000897,A001180,3021.05,2025-03-18T20:59:45.181633
A001008,A000356,1108.14,2024-10-10T13:30:23.181633
A000697,A000482,2791.15,2025-07-10T15:26:22.181633
A001122,A001239,3471.95,2024-11-08T20:41:06.181633
A000676,A000517,1565.81,2025-01-14T22:47:32.181633
A001257,A000522,2477.76,2025-03-02T06:19:05.181633
A001231,A000441,2058.44,2024-12-17T18:31:22.181633
A000661,A001351,2599.53,2024-09-19T16:17:32.181633
A000914,A000688,446.86,2025-06-13T16:38:46.181633
A000200,A000555,3562.41,2025-08-31T10:47:27.181633
A000879,A000417,1877.4,2025-03-08T13:18:52.181633
A001480,A001210,73.41,2024-11-16T02:12:20.181633
A000625,A001458,8151.65,2025-01-05T23:37:39.181633
A000949,A000869,785.02,2024-11-10T04:01:49.181633
A000448,A001249,1687.89,2025-05-01T17:46:27.181633
A001280,A000922,1676.79,2025-06-16T01:59:39.181633
A000671,A000502,1947.66,2025-02-12T20:05:31.181633
A001009,A000400,4475.4,2025-07-11T18:12:40.181633
A000536,A000102,3727.57,2024-10-31T11:16:01.181633
A001203,A000065,4945.17,2025-06-27T16:35:38.181633
A000710,A000978,2302.88,2025-04-13T11:17:56.181633
A000261,A001391,1742.01,2025-01-13T10:42:09.181633
A000769,A000174,2141.29,2025-07-16T10:08:10.181633
A000930,A001236,65.08,2024-09-09T05:12:03.181633
A001031,A000748,1039.66,2024-10-24T05:12:09.181633
A000914,A001089,1023.03,2024-12-30T09:05:43.181633
A001280,A000115,1771.28,2025-02-09T01:03:21.181633
A000127,A000155,572.12,2024-12-04T09:38:45.181633
A000424,A000738,406.4,2025-06-02T04:55:26.181633
A001053,A000733,2272.25,2025-03-31T07:42:27.181633
A000327,A000657,46.47,2024-12-15T06:27:57.181633
A001448,A001112,2256.89,2024-10-13T19:39:46.181633
A000811,A001022,2502.35,2025-03-23T11:07:44.181633
A001299,A000318,139.26,2024-10-27T15:11:31.181633
A000338,A001069,1725.77,2025-08-09T17:11:05.181633
A001312,A001490,1809.83,2024-12-05T06:59:20.181633
A001311,A000607,3338.58,2025-04-20T04:01:48.181633
A000294,A000685,1339.7,2025-06-11T14:13:06.181633
A000370,A001064,7645.75,2024-10-15T01:05:04.181633
A000215,A000626,1618.58,2025-01-08T00:00:58.181633
A000909,A000002,27.75,2025-04-19T22:10:10.181633
A001306,A001234,1621.6,2025-01-06T22:29:20.181633
A000786,A000010,2132.84,2024-10-14T00:05:39.181633
A000084,A000124,267.51,2025-03-29T07:33:52.181633
A001043,A000145,1302.87,2024-12-24T00:45:03.181633
A000464,A001077,1161.53,2025-03-04T03:08:04.181633
A000399,A000184,2078.87,2025-07-07T02:08:22.181633
A000353,A000650,3715.03,2025-03-15T17:01:53.181633
A000568,A000846,437.44,2024-12-29T05:26:12.181633
A001147,A000838,1203.67,2024-11-27T05:45:01.181633
A000337,A000178,654.97,2025-05-05T13:32:27.181633
A000792,A001461,358.15,2024-10-16T15:29:21.181633
A000937,A000772,7187.24,2025-06-08T03:28:28.181633
A000432,A000147,1036.51,2024-12-03T07:24:29.181633
A001282,A000226,1172.61,2025-06-13T20:54:47.181633
A000447,A001327,1452.15,2024-12-19T23:52:33.181633
A000942,A000221,559.83,2024-10-30T05:34:13.181633
A000004,A000774,2954.0,2025-05-12T16:40:57.181633
A000752,A000866,623.12,2025-02-13T15:11:15.181633
A001286,A001325,688.52,2024-09-21T03:35:59.181633
